transaction_id,product_id,category,price,quantity
44434,5874,automotive,5871.874,5
44435,2594,books,4242.04,3
44436,3072,beauty products,9334.469,8
44437,4559,office equipment,4539.95,1
44438,4243,jewelry,1572.575,3
44439,8791,footwear,1900.136,3
44440,5945,electronics,6954.371,5
44441,4868,automotive,5340.294,1
44442,7421,electronics,1906.471,5
44443,2755,jewelry,286.462,7
44444,3715,baby products,3193.019,7
44445,2480,furniture,520.276,7
44446,8792,books,6230.047,9
44447,2369,stationery,5940.145,5
44448,6549,health & wellness,6082.136,4
44449,1420,music instruments,4657.538,7
44450,8793,beauty products,1514.452,9
44451,1986,office equipment,9995.142,7
44452,8794,gardening tools,5429.291,8
44453,4838,books,5237.135,5
44454,5342,groceries,6990.188,9
44455,6333,video games,3722.932,6
44456,7461,music instruments,6860.726,2
44457,7368,health & wellness,7257.466,9
44458,7798,stationery,6957.328,1
44459,5179,toys,4241.303,6
44460,8795,gardening tools,428.35,2
44461,5686,clothing,1577.019,6
44462,6371,gardening tools,9240.806,1
44463,8796,toys,7877.284,7
44464,3309,office equipment,3301.053,2
44465,6475,stationery,1134.361,7
44466,801,video games,9106.24,1
44467,6675,baby products,9352.693,7
44468,6470,office equipment,393.135,2
44469,7736,gardening tools,8335.567,2
44470,8797,home appliances,5922.846,8
44471,6429,gardening tools,1843.532,7
44472,148,clothing,5229.725,6
44473,8796,toys,1610.669,8
44474,8798,books,6726.679,1
44475,3436,baby products,4000.809,6
44476,5139,furniture,8678.405,6
44477,5371,beauty products,3939.252,6
44478,4422,music instruments,287.946,2
44479,5396,automotive,4108.502,9
44480,1694,pet supplies,8936.486,1
44481,6671,jewelry,7448.828,8
44482,5909,electronics,3446.878,9
44483,8799,home appliances,1099.063,7
44484,4465,health & wellness,3748.797,9
44485,1299,groceries,3286.329,2
44486,4428,automotive,3049.415,5
44487,1235,baby products,1215.018,3
44488,5127,baby products,5595.407,1
44489,8800,gardening tools,6162.202,1
44490,7687,video games,9829.281,4
44491,8801,stationery,5193.994,8
44492,5737,music instruments,9144.529,9
44493,8480,beauty products,1086.769,2
44494,8802,jewelry,2221.433,3
44495,4529,automotive,957.849,9
44496,8622,video games,792.629,7
44497,1177,stationery,289.16,2
44498,5616,toys,9594.137,7
44499,3242,automotive,2896.414,5
44500,758,home appliances,7289.531,7
44501,5158,footwear,8337.398,6
44502,1654,jewelry,5603.468,8
44503,8803,groceries,9442.447,2
44504,129,home appliances,4195.152,9
44505,7862,footwear,578.108,1
44506,5530,office equipment,9648.782,1
44507,8804,groceries,7426.858,4
44508,5701,office equipment,851.605,9
44509,4942,music instruments,3032.062,5
44510,5901,home appliances,977.578,2
44511,8631,books,9207.991,7
44512,572,office equipment,356.688,7
44513,8155,beauty products,7744.058,2
44514,6731,clothing,3590.42,9
44515,8555,clothing,8474.2,1
44516,3979,music instruments,4934.308,4
44517,8662,video games,8029.216,6
44518,5765,pet supplies,8389.665,5
44519,771,footwear,295.423,9
44520,7908,groceries,8752.752,4
44521,7560,toys,6680.447,9
44522,7932,groceries,2433.74,3
44523,2527,gardening tools,1058.181,3
44524,8805,books,859.847,9
44525,2959,pet supplies,2122.25,5
44526,1027,music instruments,8536.045,4
44527,5383,clothing,5330.463,2
44528,4682,jewelry,6085.34,6
44529,430,baby products,8257.682,5
44530,8806,music instruments,8078.732,5
44531,5,music instruments,5410.03,7
44532,8807,sports equipment,364.066,4
44533,8808,toys,6850.079,6
44534,7192,furniture,4681.96,1
44535,855,groceries,4062.504,9
44536,8809,electronics,690.698,2
44537,4130,gardening tools,3950.911,6
44538,8810,office equipment,2749.198,4
44539,8392,office equipment,9339.289,5
44540,3079,health & wellness,8580.678,7
44541,1769,music instruments,6373.12,6
44542,8811,office equipment,9189.409,3
44543,2584,gardening tools,1694.495,3
44544,4641,footwear,3928.931,8
44545,5347,electronics,6200.261,3
44546,2928,stationery,5966.341,1
44547,6157,music instruments,607.255,9
44548,299,sports equipment,3342.316,9
44549,5104,automotive,6609.256,6
44550,4290,baby products,5578.003,1
44551,8497,footwear,255.588,4
44552,8812,groceries,9260.295,9
44553,7263,books,9972.551,8
44554,5149,video games,379.167,3
44555,5670,music instruments,7730.651,5
44556,7165,electronics,9778.021,5
44557,1076,sports equipment,753.389,1
44558,8813,clothing,4566.182,8
44559,5387,gardening tools,5416.87,9
44560,2999,books,6802.429,7
44561,2770,toys,8261.039,5
44562,8205,video games,4483.449,9
44563,5751,music instruments,4420.529,2
44564,6403,books,65.32,2
44565,8059,health & wellness,3129.977,5
44566,7285,footwear,5040.14,5
44567,6452,sports equipment,1849.346,8
44568,6938,music instruments,4130.15,5
44569,5186,beauty products,1979.615,2
44570,282,automotive,6771.592,9
44571,89,toys,5647.627,2
44572,2696,toys,1808.058,9
44573,3336,sports equipment,5777.591,5
44574,3529,toys,3656.096,4
44575,2329,video games,1721.569,3
44576,5051,sports equipment,5227.516,1
44577,4074,toys,3277.745,4
44578,1669,music instruments,8032.833,8
44579,8408,video games,7674.816,8
44580,6290,gardening tools,2454.886,4
44581,8814,furniture,9048.511,3
44582,2504,stationery,6931.363,1
44583,7669,video games,8668.481,7
44584,6616,beauty products,6342.554,4
44585,1796,footwear,6509.797,1
44586,3792,gardening tools,4438.839,1
44587,477,gardening tools,5828.832,4
44588,4734,baby products,7936.984,8
44589,4339,toys,2673.963,9
44590,8815,video games,8453.583,3
44591,8816,pet supplies,5886.346,6
44592,3221,stationery,7687.02,9
44593,89,toys,7324.952,2
44594,8817,footwear,9935.801,1
44595,7446,office equipment,7857.616,9
44596,4377,jewelry,7823.98,6
44597,314,clothing,9351.056,3
44598,1938,baby products,6571.525,3
44599,6099,automotive,1949.194,1
44600,6998,home appliances,6761.747,7
44601,6325,beauty products,1558.514,8
44602,8818,stationery,1447.22,4
44603,2598,video games,5696.474,6
44604,1173,clothing,2400.74,9
44605,6232,office equipment,6583.824,4
44606,8279,health & wellness,6327.796,6
44607,1064,music instruments,6531.495,5
44608,258,toys,3196.638,5
44609,2492,video games,6195.426,9
44610,187,music instruments,4386.211,9
44611,105,baby products,8775.377,2
44612,8819,furniture,1603.479,9
44613,3585,clothing,1630.077,6
44614,8820,baby products,5432.445,8
44615,8821,clothing,9949.683,8
44616,713,beauty products,8153.038,4
44617,5116,stationery,4404.016,9
44618,5931,sports equipment,1573.938,2
44619,719,baby products,3082.355,1
44620,2802,toys,5953.279,1
44621,8822,books,6944.709,2
44622,8823,electronics,2974.067,6
44623,8824,toys,5613.983,1
44624,8825,stationery,7113.646,8
44625,5185,stationery,7471.474,2
44626,7881,furniture,4852.819,3
44627,5557,music instruments,498.839,2
44628,620,music instruments,2503.059,7
44629,4186,clothing,5349.997,2
44630,6279,footwear,1495.027,1
44631,8826,jewelry,2070.699,3
44632,2983,toys,7632.85,2
44633,4868,automotive,6004.908,7
44634,8827,electronics,6227.979,5
44635,8828,video games,3603.558,6
44636,5277,automotive,5285.927,8
44637,7721,footwear,4053.67,8
44638,1833,jewelry,7506.145,6
44639,3657,footwear,7549.0,2
44640,3277,home appliances,4047.566,8
44641,3430,health & wellness,3259.562,7
44642,8829,stationery,6377.745,8
44643,6766,books,3395.641,4
44644,7049,baby products,6866.586,9
44645,582,office equipment,4827.122,7
44646,4815,video games,6694.462,7
44647,2483,footwear,2188.655,1
44648,2309,furniture,2629.832,7
44649,4106,groceries,1459.064,1
44650,8461,automotive,829.617,2
44651,2146,books,5768.565,8
44652,8830,clothing,2339.917,6
44653,8831,footwear,6935.577,4
44654,5145,sports equipment,2983.308,9
44655,8832,clothing,4070.6,5
44656,857,groceries,498.992,1
44657,4303,pet supplies,3032.262,4
44658,5114,office equipment,1988.765,8
44659,1807,sports equipment,6090.781,5
44660,200,clothing,9807.257,6
44661,3233,gardening tools,611.735,8
44662,7921,clothing,7862.014,4
44663,8833,automotive,7034.075,7
44664,6981,groceries,9556.368,7
44665,8834,toys,7114.043,4
44666,5532,beauty products,521.353,9
44667,8835,office equipment,6548.465,7
44668,8836,music instruments,1148.74,4
44669,4619,stationery,7595.868,1
44670,2406,toys,5591.277,5
44671,8837,stationery,6950.814,6
44672,1219,stationery,158.811,6
44673,2512,sports equipment,2073.006,3
44674,5217,music instruments,9625.24,1
44675,8838,footwear,462.043,1
44676,6041,electronics,5582.611,9
44677,1361,automotive,5328.067,4
44678,7697,baby products,1607.329,9
44679,8839,beauty products,9387.244,8
44680,1631,home appliances,4954.963,9
44681,8840,sports equipment,7871.939,9
44682,8841,health & wellness,4839.237,8
44683,8842,furniture,1521.617,7
44684,3615,health & wellness,4745.708,5
44685,2562,pet supplies,6672.109,2
44686,6361,automotive,265.503,4
44687,1653,baby products,5737.14,7
44688,2323,stationery,1267.9,1
44689,1399,beauty products,1931.62,2
44690,5545,baby products,1021.892,8
44691,5172,jewelry,9897.296,2
44692,8843,furniture,264.262,8
44693,3113,footwear,4192.277,8
44694,8844,sports equipment,2535.91,6
44695,3059,gardening tools,4757.62,8
44696,4149,jewelry,7304.944,4
44697,8845,health & wellness,8916.083,6
44698,5316,books,3760.395,2
44699,8846,toys,9613.668,7
44700,3966,automotive,4698.576,8
44701,1705,clothing,8999.329,5
44702,5691,stationery,8049.213,2
44703,8847,pet supplies,7810.077,1
44704,7127,music instruments,6696.428,9
44705,1231,toys,6575.926,1
44706,6334,home appliances,426.589,6
44707,8848,automotive,2193.787,7
44708,6076,music instruments,770.532,6
44709,427,books,7393.45,3
44710,8849,gardening tools,3972.83,9
44711,1015,home appliances,1909.734,9
44712,8404,video games,4618.867,9
44713,281,electronics,1221.195,5
44714,4615,baby products,6032.371,4
44715,5337,baby products,9918.751,2
44716,495,clothing,3504.582,7
44717,8850,office equipment,7072.446,9
44718,8203,home appliances,4409.654,6
44719,7124,baby products,5014.11,4
44720,7129,office equipment,8356.941,4
44721,1372,office equipment,2681.525,7
44722,1610,pet supplies,9214.267,8
44723,8851,clothing,1177.018,7
44724,2723,footwear,5914.715,7
44725,7827,home appliances,6058.328,5
44726,8852,video games,1280.956,2
44727,5087,stationery,8128.661,6
44728,5682,books,3644.752,7
44729,5906,jewelry,4938.297,9
44730,2335,gardening tools,7169.501,1
44731,8853,music instruments,1084.839,6
44732,8854,sports equipment,6177.483,2
44733,5298,baby products,1180.16,5
44734,7064,sports equipment,9627.551,2
44735,8855,sports equipment,4106.143,3
44736,8110,baby products,6968.008,8
44737,6030,home appliances,9464.941,4
44738,8124,home appliances,4470.436,6
44739,8856,electronics,6737.902,2
44740,8761,beauty products,1525.253,9
44741,6763,health & wellness,9016.49,5
44742,5119,furniture,2310.38,9
44743,7757,toys,4850.878,4
44744,1487,books,8835.453,6
44745,3573,office equipment,7642.108,3
44746,24,electronics,5936.583,8
44747,4415,sports equipment,4985.898,6
44748,7432,electronics,8433.749,1
44749,7043,home appliances,5090.466,9
44750,3712,automotive,7868.293,1
44751,8857,groceries,4625.553,2
44752,8858,automotive,4965.159,5
44753,7544,books,1416.21,2
44754,6904,groceries,5642.441,1
44755,7119,baby products,1744.061,7
44756,1847,footwear,7524.036,4
44757,2022,baby products,6621.008,2
44758,577,footwear,1296.047,1
44759,7384,books,1765.472,1
44760,2592,automotive,4880.336,8
44761,267,toys,6829.838,8
44762,5433,music instruments,7088.072,5
44763,8859,automotive,9257.644,6
44764,8860,health & wellness,4744.994,8
44765,5195,gardening tools,5546.603,1
44766,5742,toys,4232.611,4
44767,7829,jewelry,5018.478,5
44768,2250,baby products,6487.708,8
44769,1441,video games,2388.828,1
44770,1762,automotive,8567.16,5
44771,1446,footwear,4734.983,8
44772,8861,groceries,4727.252,6
44773,8140,beauty products,3963.649,5
44774,1717,stationery,7367.109,4
44775,5873,baby products,8757.194,7
44776,3373,baby products,6006.539,6
44777,3973,beauty products,177.863,7
44778,889,books,9289.097,1
44779,8862,beauty products,16.927,2
44780,2387,jewelry,6768.271,2
44781,466,video games,1034.157,6
44782,6080,sports equipment,3440.255,2
44783,3382,baby products,7973.324,5
44784,4393,sports equipment,1512.281,1
44785,8863,office equipment,4830.858,8
44786,4041,beauty products,1870.369,3
44787,499,pet supplies,490.004,6
44788,7355,footwear,7035.028,2
44789,3229,automotive,3911.931,8
44790,8542,office equipment,6002.274,8
44791,3295,health & wellness,1450.936,7
44792,4710,groceries,7487.549,2
44793,8864,baby products,1201.001,6
44794,1280,toys,5938.982,4
44795,6406,groceries,962.092,7
44796,8227,video games,6770.644,6
44797,5968,jewelry,2056.785,3
44798,8865,office equipment,6873.192,9
44799,2963,toys,2520.813,2
44800,5011,stationery,1089.45,1
44801,5488,toys,473.478,4
44802,5725,books,9724.274,5
44803,4957,stationery,9493.46,2
44804,2221,home appliances,162.808,4
44805,1541,office equipment,9878.972,6
44806,8866,automotive,2109.72,5
44807,8867,home appliances,935.815,5
44808,7270,pet supplies,497.132,2
44809,8788,stationery,4600.314,9
44810,5604,automotive,4195.031,4
44811,7743,beauty products,2813.205,8
44812,1420,music instruments,4082.934,2
44813,6655,video games,8764.815,5
44814,8868,footwear,5401.089,1
44815,4982,jewelry,9604.447,9
44816,8869,electronics,842.895,3
44817,5591,footwear,3944.133,3
44818,4020,books,2203.239,5
44819,1844,gardening tools,629.072,8
44820,2058,health & wellness,862.178,4
44821,236,sports equipment,5357.6,1
44822,5148,clothing,8655.958,3
44823,2929,gardening tools,6364.495,4
44824,4402,home appliances,651.987,2
44825,7337,toys,3037.743,4
44826,2136,clothing,5439.721,3
44827,8870,health & wellness,3558.41,2
44828,2603,baby products,7268.643,2
44829,6831,groceries,9228.491,8
44830,209,automotive,3575.432,9
44831,5130,beauty products,2740.057,3
44832,8871,groceries,2644.771,8
44833,810,stationery,6996.105,3
44834,1870,electronics,5833.279,4
44835,1360,automotive,4194.093,7
44836,7700,sports equipment,2398.379,4
44837,8872,home appliances,7869.953,8
44838,6926,automotive,9083.593,5
44839,8873,footwear,38.091,2
44840,7422,toys,5051.668,6
44841,1135,video games,2022.864,4
44842,805,jewelry,5863.334,6
44843,5771,footwear,1259.196,7
44844,57,health & wellness,3490.939,5
44845,8874,stationery,5130.888,6
44846,8875,pet supplies,5992.812,3
44847,8876,gardening tools,8986.037,7
44848,8877,music instruments,8884.738,7
44849,805,jewelry,6133.585,9
44850,664,beauty products,5636.799,1
44851,1508,toys,8109.814,2
44852,7613,music instruments,9530.086,4
44853,4385,gardening tools,5911.778,7
44854,2115,gardening tools,2812.775,1
44855,2696,toys,1671.341,7
44856,4859,office equipment,6166.041,8
44857,4349,automotive,6656.4,2
44858,8087,automotive,2748.403,6
44859,1655,books,4667.717,5
44860,5268,books,1830.397,4
44861,8878,books,8629.478,4
44862,6919,video games,8479.836,2
44863,4105,groceries,1167.742,3
44864,5398,automotive,5435.055,9
44865,7495,clothing,9636.242,7
44866,1610,pet supplies,9182.317,9
44867,5185,stationery,1442.107,5
44868,8879,gardening tools,2408.288,3
44869,8880,footwear,2551.438,3
44870,6954,home appliances,3216.721,5
44871,1058,footwear,7727.65,9
44872,5453,stationery,3560.239,7
44873,8881,books,6444.186,9
44874,7934,sports equipment,6473.84,9
44875,8882,automotive,9662.666,1
44876,381,clothing,1849.187,8
44877,8883,video games,2474.29,4
44878,3682,groceries,6080.939,5
44879,8884,furniture,2345.961,3
44880,2488,groceries,7442.643,6
44881,6144,baby products,9789.925,2
44882,4911,office equipment,8423.803,5
44883,8885,footwear,698.419,3
44884,6689,pet supplies,2225.685,1
44885,8886,gardening tools,3259.011,8
44886,6674,video games,1384.126,8
44887,178,home appliances,1942.788,9
44888,8887,electronics,6318.654,3
44889,8888,pet supplies,8046.298,2
44890,6185,jewelry,1694.821,6
44891,8061,jewelry,4763.191,7
44892,5469,office equipment,4146.213,5
44893,4255,gardening tools,7487.792,8
44894,8889,footwear,2050.612,8
44895,8890,electronics,5814.29,4
44896,6314,groceries,3004.061,2
44897,4318,toys,1949.018,1
44898,8891,gardening tools,1531.841,7
44899,5325,home appliances,8856.226,6
44900,4995,toys,2819.971,3
44901,8892,electronics,7152.45,8
44902,3933,books,5747.333,9
44903,2894,home appliances,3871.469,3
44904,1378,footwear,5452.043,7
44905,1100,toys,5294.155,8
44906,5547,gardening tools,2310.221,2
44907,5270,jewelry,9328.215,4
44908,845,video games,5574.571,6
44909,2326,footwear,1897.112,4
44910,6445,automotive,9291.258,9
44911,8893,clothing,1612.29,5
44912,8894,gardening tools,257.264,6
44913,7713,footwear,1099.723,2
44914,8895,health & wellness,35.678,2
44915,2855,clothing,9280.862,3
44916,5297,electronics,2685.777,8
44917,424,furniture,6991.87,3
44918,3838,footwear,2969.014,8
44919,4054,music instruments,1395.134,1
44920,2281,jewelry,6374.202,9
44921,5998,stationery,4234.983,9
44922,6392,health & wellness,5175.615,9
44923,8877,music instruments,2843.566,5
44924,626,clothing,6652.993,5
44925,8896,automotive,387.373,4
44926,5810,clothing,3278.965,6
44927,2439,automotive,5488.006,5
44928,8897,clothing,5550.604,8
44929,7422,toys,5339.147,6
44930,5603,pet supplies,1332.061,5
44931,8898,automotive,9498.517,8
44932,6921,video games,128.075,2
44933,8899,baby products,8727.283,3
44934,8729,groceries,1462.321,1
44935,2561,music instruments,7426.352,8
44936,4059,beauty products,8759.063,9
44937,2854,groceries,7336.943,3
44938,8743,furniture,4421.69,8
44939,8900,video games,6721.754,9
44940,148,clothing,6643.129,9
44941,184,baby products,6987.531,1
44942,8901,gardening tools,9936.541,9
44943,8902,health & wellness,7803.756,4
44944,8903,furniture,3849.176,3
44945,8904,clothing,7033.29,3
44946,1531,baby products,999.633,9
44947,3109,home appliances,3430.801,6
44948,2718,groceries,8636.266,8
44949,5891,pet supplies,7416.026,3
44950,4051,baby products,7851.11,6
44951,1683,stationery,1084.549,4
44952,637,video games,4032.959,6
44953,4136,home appliances,2638.965,9
44954,7655,furniture,1204.579,7
44955,1551,automotive,2817.189,6
44956,8492,clothing,5681.97,9
44957,3511,toys,9999.355,6
44958,1810,books,5976.193,6
44959,4859,office equipment,618.13,1
44960,3445,health & wellness,5399.613,9
44961,5107,office equipment,9031.963,6
44962,8476,sports equipment,6940.093,7
44963,4526,sports equipment,2397.115,1
44964,8905,furniture,7298.341,5
44965,574,stationery,4075.367,6
44966,8906,footwear,9996.786,7
44967,2865,video games,2859.126,9
44968,4382,clothing,2689.402,6
44969,2035,furniture,304.412,5
44970,4199,beauty products,2201.002,4
44971,7144,books,2648.443,4
44972,8676,footwear,1338.437,8
44973,2068,baby products,7838.225,2
44974,8907,footwear,9564.124,3
44975,8908,music instruments,2416.1,7
44976,456,video games,3895.459,6
44977,3638,video games,369.576,1
44978,8909,toys,5054.312,2
44979,6459,groceries,2491.036,8
44980,2881,footwear,3885.307,8
44981,818,automotive,7941.683,1
44982,1748,beauty products,1963.834,6
44983,5940,baby products,6760.571,8
44984,7245,baby products,8125.835,7
44985,4917,gardening tools,5617.716,8
44986,290,automotive,3779.73,9
44987,5268,books,9489.29,2
44988,1533,home appliances,1572.681,7
44989,8910,furniture,7126.917,8
44990,2645,clothing,3989.106,2
44991,8214,furniture,8558.98,3
44992,1924,home appliances,323.847,9
44993,7070,health & wellness,87.094,4
44994,5040,automotive,9445.643,2
44995,4136,home appliances,1517.6,1
44996,8462,music instruments,6602.378,7
44997,8911,pet supplies,5744.666,8
44998,1962,toys,7097.154,1
44999,1188,stationery,1324.875,6
45000,4147,music instruments,1095.047,1
45001,1069,electronics,8655.468,3
45002,3424,stationery,7747.319,8
45003,8464,health & wellness,7891.467,3
45004,7041,music instruments,4016.53,3
45005,1478,clothing,1780.736,2
45006,4042,pet supplies,1979.594,1
45007,1368,sports equipment,1295.592,6
45008,8912,gardening tools,3757.477,7
45009,5034,health & wellness,3200.809,3
45010,3266,clothing,9346.23,7
45011,8913,home appliances,5515.125,4
45012,3739,footwear,1217.775,4
45013,4570,baby products,3850.885,3
45014,3189,home appliances,6192.183,8
45015,8914,automotive,7885.667,5
45016,7524,footwear,7650.082,5
45017,7392,pet supplies,3313.256,4
45018,3509,jewelry,6786.191,8
45019,1594,home appliances,6939.554,6
45020,8335,health & wellness,4562.673,9
45021,8183,baby products,9787.674,7
45022,8915,books,4315.164,2
45023,5370,home appliances,7884.148,6
45024,8916,footwear,1602.639,6
45025,6561,health & wellness,8675.184,1
45026,4530,stationery,2305.465,9
45027,8917,pet supplies,5689.176,6
45028,8733,toys,1307.288,9
45029,5443,stationery,9959.324,9
45030,8381,pet supplies,2441.496,5
45031,8884,furniture,4343.007,6
45032,8918,clothing,1031.832,1
45033,1306,beauty products,2930.643,2
45034,4372,beauty products,4569.845,6
45035,3068,jewelry,359.711,9
45036,4398,pet supplies,907.047,2
45037,5007,sports equipment,5239.083,8
45038,2486,clothing,755.598,7
45039,6730,stationery,7348.763,8
45040,1368,sports equipment,5218.278,7
45041,1269,groceries,2286.519,4
45042,7974,video games,1035.776,3
45043,2663,toys,4857.048,1
45044,238,video games,8154.681,4
45045,8919,music instruments,2698.227,4
45046,3232,baby products,9751.051,8
45047,6567,stationery,4730.11,3
45048,8920,sports equipment,5141.213,3
45049,8921,toys,7963.532,1
45050,7319,books,4248.834,7
45051,8891,gardening tools,2779.023,2
45052,5131,footwear,4314.801,7
45053,758,home appliances,423.101,8
45054,513,stationery,423.326,9
45055,8922,stationery,5738.072,2
45056,8923,footwear,6160.439,4
45057,3892,home appliances,3552.999,7
45058,3549,health & wellness,9552.856,7
45059,2978,furniture,1260.215,3
45060,2073,footwear,4992.16,5
45061,8924,gardening tools,5816.652,7
45062,4562,groceries,2642.123,9
45063,8562,baby products,5294.355,7
45064,5393,beauty products,2088.197,7
45065,8401,books,6546.801,8
45066,629,gardening tools,6173.612,2
45067,4578,furniture,2048.232,9
45068,2365,furniture,5179.356,3
45069,8925,video games,5571.212,8
45070,1691,health & wellness,7754.896,9
45071,8926,gardening tools,4468.204,4
45072,2552,health & wellness,8603.148,7
45073,3123,jewelry,8444.288,1
45074,7843,sports equipment,5744.366,5
45075,2753,groceries,5149.786,1
45076,6513,jewelry,5904.076,2
45077,8927,electronics,2430.237,8
45078,4530,stationery,5027.175,4
45079,3735,footwear,8805.932,6
45080,2880,video games,9639.981,5
45081,1907,books,5221.25,1
45082,1138,furniture,1056.8,1
45083,4770,beauty products,5863.708,5
45084,8928,beauty products,7603.738,6
45085,5593,furniture,7270.535,9
45086,6791,electronics,1444.754,4
45087,4758,automotive,2370.686,6
45088,6217,music instruments,9486.028,1
45089,108,gardening tools,5550.914,2
45090,4662,gardening tools,9002.957,6
45091,3550,furniture,9634.19,6
45092,6799,furniture,1573.767,7
45093,2561,music instruments,6353.258,1
45094,262,music instruments,7795.757,3
45095,2065,clothing,8389.926,7
45096,8262,stationery,2545.356,2
45097,8929,gardening tools,1316.579,9
45098,911,health & wellness,1310.869,5
45099,54,stationery,2549.424,3
45100,3445,health & wellness,3677.555,9
45101,3757,toys,168.659,7
45102,6678,jewelry,5494.428,8
45103,8930,pet supplies,4711.273,7
45104,3298,gardening tools,7065.652,1
45105,5078,health & wellness,5979.091,8
45106,8931,clothing,5705.579,8
45107,8932,video games,5289.691,2
45108,2036,office equipment,1182.553,5
45109,967,toys,5107.05,3
45110,1623,home appliances,6354.509,5
45111,7519,sports equipment,8946.151,5
45112,8933,clothing,4284.251,3
45113,4828,baby products,4230.988,6
45114,3990,books,9707.375,5
45115,7211,jewelry,6329.406,7
45116,6716,clothing,8580.004,7
45117,3701,home appliances,45.67,7
45118,5550,toys,4002.811,7
45119,8749,home appliances,6465.306,8
45120,8934,home appliances,6971.153,4
45121,1014,clothing,8785.734,6
45122,6967,baby products,6583.184,2
45123,8935,music instruments,3575.346,3
45124,910,automotive,20.784,9
45125,4689,gardening tools,2144.215,9
45126,3939,toys,4004.056,7
45127,8936,office equipment,8621.913,4
45128,6723,video games,5592.003,2
45129,5052,baby products,1238.622,9
45130,2609,office equipment,747.865,4
45131,826,sports equipment,6179.007,3
45132,4812,automotive,6234.861,8
45133,1789,video games,9725.798,3
45134,6076,music instruments,7371.965,3
45135,2759,books,1143.067,1
45136,3166,stationery,2685.917,6
45137,7764,books,8965.694,3
45138,7785,clothing,9100.779,1
45139,8937,health & wellness,9873.593,2
45140,172,home appliances,8611.612,9
45141,5792,toys,5207.361,9
45142,5609,automotive,8404.216,9
45143,5421,sports equipment,4691.382,6
45144,5527,electronics,1716.157,7
45145,2421,furniture,676.123,7
45146,8938,video games,1812.091,8
45147,1709,automotive,4873.592,2
45148,3878,groceries,9809.269,6
45149,1703,gardening tools,3021.234,1
45150,1884,office equipment,6359.862,7
45151,3538,music instruments,7723.898,5
45152,8939,pet supplies,7617.017,3
45153,8738,gardening tools,249.224,8
45154,7716,books,9018.89,2
45155,1324,automotive,753.614,4
45156,7587,music instruments,2569.004,4
45157,8940,gardening tools,649.44,8
45158,8062,toys,8452.495,2
45159,2930,toys,2069.373,4
45160,8941,baby products,1029.211,6
45161,8813,clothing,5848.574,2
45162,6474,home appliances,5464.519,4
45163,8942,office equipment,4801.373,3
45164,3261,groceries,1146.386,7
45165,3097,clothing,8080.853,6
45166,8192,baby products,4195.549,6
45167,8132,home appliances,6781.695,3
45168,7992,health & wellness,4831.786,8
45169,8407,home appliances,6300.638,9
45170,2264,stationery,9646.911,5
45171,7856,footwear,3831.658,2
45172,1356,gardening tools,7888.209,5
45173,8943,toys,5276.97,7
45174,8944,sports equipment,3705.085,6
45175,6406,groceries,7835.617,6
45176,1394,stationery,7387.349,8
45177,4809,gardening tools,1183.197,1
45178,8945,toys,8019.323,3
45179,7419,beauty products,2853.762,8
45180,6818,electronics,9470.751,3
45181,6052,video games,7825.061,2
45182,8946,jewelry,6889.103,5
45183,908,automotive,5744.394,5
45184,6518,toys,3646.32,7
45185,1617,furniture,2859.236,5
45186,8910,furniture,5894.467,2
45187,1739,home appliances,9712.026,7
45188,6666,automotive,6274.126,4
45189,2138,home appliances,8158.88,3
45190,8947,jewelry,6993.27,5
45191,8948,stationery,6211.903,2
45192,8000,music instruments,264.551,6
45193,8949,stationery,6767.055,5
45194,3115,groceries,7240.951,1
45195,7785,clothing,4581.365,5
45196,6265,gardening tools,9569.981,7
45197,8950,furniture,5130.846,3
45198,406,health & wellness,6301.399,6
45199,5745,pet supplies,2609.734,1
45200,4149,jewelry,4028.172,3
45201,4918,home appliances,7097.023,4
45202,8951,music instruments,1038.296,5
45203,5208,baby products,743.985,3
45204,5904,furniture,717.877,5
45205,7164,jewelry,3819.883,9
45206,4831,health & wellness,3253.162,4
45207,5834,footwear,180.622,7
45208,1775,footwear,4457.943,8
45209,1354,baby products,2106.076,7
45210,5693,office equipment,7640.282,7
45211,8793,beauty products,502.19,6
45212,8055,stationery,4196.89,8
45213,199,furniture,2170.517,2
45214,2021,beauty products,1104.182,2
45215,704,beauty products,7870.79,2
45216,3141,furniture,2875.958,5
45217,6003,beauty products,1405.748,2
45218,8952,home appliances,6540.574,6
45219,39,furniture,4393.835,6
45220,7166,beauty products,156.686,4
45221,8953,music instruments,1652.939,7
45222,8051,office equipment,9727.393,2
45223,3652,sports equipment,2354.05,6
45224,1172,footwear,6538.682,3
45225,4399,clothing,7100.8,7
45226,2395,video games,1329.615,8
45227,8105,electronics,4941.768,6
45228,8954,baby products,3325.052,8
45229,8019,sports equipment,4139.83,4
45230,4364,toys,4021.356,5
45231,1804,automotive,168.389,8
45232,1705,clothing,2766.289,2
45233,8955,home appliances,2933.337,5
45234,5296,sports equipment,1956.913,1
45235,5223,sports equipment,9298.036,9
45236,3655,automotive,691.287,9
45237,8956,jewelry,1795.027,6
45238,6311,stationery,7567.161,8
45239,4397,jewelry,5074.457,7
45240,770,video games,2908.573,1
45241,1572,baby products,5609.78,5
45242,8957,clothing,7012.178,2
45243,8958,electronics,2780.467,6
45244,5556,baby products,925.827,2
45245,1253,baby products,9897.268,4
